proba_oof,y
0.3610575776368174,0
0.36946243592913186,0
0.01640770367633017,0
0.10566834417555784,0
0.7068422000861698,0
0.02272239705055963,0
0.2981635164308147,0
0.09246354720648403,0
0.06458314519944112,0
0.12408248297484568,0
0.022641595235251864,0
0.1681594390436246,0
0.05158146276942229,0
0.24658754836847915,0
0.0514138057047888,0
0.5431073794183918,0
0.13054201421996553,0
0.3065345123740216,0
0.9091685297435383,0
0.28534575256164346,0
0.23594964708599975,0
0.8177086057024803,0
0.44528002448717297,0
0.45815426853712904,0
0.24839456791941425,0
0.10281459597565179,0
0.8387216339708086,0
0.07288041644647315,0
0.77480659268584,0
0.6203832486314971,0
0.16068336422861842,0
0.40222918465854024,0
0.5573041216389598,0
0.02472634972579493,0
0.42199315381030394,0
0.34138065351156094,0
0.4222849671485742,0
0.3914985484691193,0
0.25611108827701384,0
0.059619280662241536,0
0.3827016017906675,0
0.7073539796837643,0
0.4682900875366479,0
0.2496286224138764,0
0.1061455680367076,0
0.04568650161810872,0
0.04602199989451562,0
0.6762113196682362,0
0.8166737983398321,0
0.1311386024136235,0
0.327908959744455,0
0.6572302851181678,0
0.5226880719482145,0
0.2980517817563897,0
0.5125071564863879,0
0.29526811299895006,0
0.8136081285701078,0
0.4628973811143743,0
0.8258608072159818,0
0.8163759644995727,0
0.03917131066765845,0
0.0602625415118924,0
0.04861062862312218,0
0.08983793119523488,0
0.7741218250691427,0
0.3512260671975945,0
0.81846693674075,0
0.07440029992374567,0
0.09785441643620692,0
0.343885989922308,0
0.6136871681379602,0
0.7368027761609426,0
0.06358791130522416,0
0.5630400315199181,0
0.13674264677675718,0
0.7280872209479402,0
0.6073904388117398,0
0.026938585084720613,0
0.3264741271163369,0
0.055261613652740245,0
0.25855136573360865,0
0.0848667819835351,0
0.33298170558455115,0
0.04928725208195956,0
0.0480860736683722,0
0.08930028526791213,0
0.01937682460879081,0
0.037755802353374675,0
0.022152090278650654,0
0.024379633449102774,0
0.06826176412201408,0
0.088824205871359,0
0.11931323987547612,0
0.41654681061260324,0
0.4973490417417991,0
0.2012042920065657,0
0.3233908878586325,0
0.03425497119919398,0
0.12471865590094129,0
0.26232336548682533,0
0.0689616850651314,0
0.08926801645388312,0
0.15546679673231106,0
0.11740020114654025,0
0.1804180583587898,0
0.8509903131580112,0
0.11283618016608635,0
0.15546053034318943,0
0.6832802792053366,0
0.0495564098183492,0
0.38159668471160146,0
0.762285045708807,0
0.24559302373633835,0
0.7420477320621969,0
0.06463621893618002,0
0.825596377572203,0
0.17071787064982077,0
0.7508900880638516,0
0.8075224291464669,0
0.16520601905119267,0
0.17039217583835015,0
0.11602201154907509,0
0.07464253059504633,0
0.029869987992462176,0
0.6375783213262187,0
0.8286157979503866,0
0.07038495511482146,0
0.0721104937900213,0
0.30958390849815937,0
0.7153497292855578,0
0.1076476931013333,0
0.3373843421019814,0
0.05803449791869165,0
0.03205479893747566,0
0.18349183292808807,0
0.026316133694021096,0
0.2649192836355168,0
0.39321340402118354,0
0.05518599711179861,0
0.08948893902845334,0
0.662031832575689,0
0.040091923934782794,0
0.22411096020363888,0
0.8225478494847943,0
0.4418975049542784,0
0.06697225657378933,0
0.6186223143910615,0
0.04550107417139542,0
0.04631183749651126,0
0.8471877709765201,0
0.37655106242031255,0
0.16245867721133103,0
0.48923706340620887,0
0.13351128839452206,0
0.2661129449625969,0
0.03420319287984023,0
0.7168038982559038,0
0.8878038399579172,0
0.017632893259603526,0
0.11400739770251761,0
0.7051152983722494,0
0.027677260135144086,0
0.017284534189977885,0
0.14977862524873384,0
0.5084682579533061,0
0.15375235763503722,0
0.16785810618139857,0
0.07455797031935898,0
0.04964386002811947,0
0.13405351106278496,0
0.3937402121213056,0
0.09304716812548756,0
0.8850129344194418,0
0.11932703563004182,0
0.23631619869149623,0
0.024618879962496884,0
0.025307853998959354,0
0.48026682879497573,0
0.06844052731792369,0
0.08972117569212597,0
0.033677860960684744,0
0.08700818469892012,0
0.6753297877121144,0
0.5177294295821921,0
0.03561477140573197,0
0.07906054346690713,0
0.3562746525394409,0
0.18345448943777726,0
0.04379010190993069,0
0.43259261525662046,0
0.8131266985986729,0
0.7740926031712314,0
0.09047778486624397,0
0.6076647200542897,0
0.3120533173802994,0
0.052071090027043895,0
0.0227995631640299,0
0.01768770349825736,0
0.08497417639479106,0
0.20243492155500903,0
0.07627721906909492,0
0.046163614671160765,0
0.03990876148012213,0
0.10866684656200204,0
0.054376298483062684,0
0.747568146370486,0
0.7914396506698859,0
0.7774664424242652,0
0.4103245732099817,0
0.1644833753177034,0
0.13768227994868318,0
0.1327606296067378,0
0.24697842591315336,0
0.18274553621312975,0
0.22527273167217363,0
0.3079825354794862,0
0.16011372793124687,0
0.12776345644306678,0
0.1547361568013411,0
0.02815602433135783,0
0.16682321551488,0
0.20984380778235137,0
0.07605048464945373,0
0.041578659809556016,0
0.39438921086298917,0
0.06419831369330586,0
0.7544763836736865,0
0.5012467291104096,0
0.6060399481991673,0
0.09314446478893082,0
0.45997243122221154,0
0.20252464946593254,0
0.05063368720232371,0
0.541902206791414,0
0.6311310900166986,0
0.039535033670682215,0
0.31356049466083513,0
0.13128120652403028,0
0.059442039032067774,0
0.12789090979154732,0
0.4397391767863193,0
0.439796228425106,0
0.13465249313753844,0
0.17190212178375983,0
0.03214541370338542,0
0.07977225144935243,0
0.3853105796242485,0
0.05201745950418685,0
0.026982610514010272,0
0.034234195327683375,0
0.26177147458989697,0
0.6780782787819686,0
0.1598872811514562,0
0.42128302513384874,0
0.8075712703187917,0
0.020960106660226935,0
0.4531982053000133,0
0.027997269800280625,0
0.1099378016677098,0
0.16767004163700144,0
0.11035736897095186,0
0.033229620286700366,0
0.15270511552589652,0
0.04493526267780104,0
0.3100604108416193,0
0.3786095395985776,0
0.7232291158697108,0
0.13787607441561914,0
0.23360349184498475,0
0.4903690323953217,0
0.5481664964838885,0
0.048781048946935135,0
0.8407599220016032,0
0.43264129341998414,0
0.09737380272824925,0
0.2856872384848441,0
0.5934284033418238,0
0.0231655946487128,0
0.06939019025690021,0
0.7535173743378479,0
0.23018996175501422,0
0.15571323213654428,0
0.02256010753572709,0
0.0784017296835358,0
0.6995089027961142,0
0.438775102085125,0
0.5356489226741926,0
0.8314686556651744,0
0.03184803504454222,0
0.5525171178948495,0
0.14073935664685341,0
0.04770862472765616,0
0.5740113450399574,0
0.5588527236729199,0
0.5303038246713149,0
0.918374103757196,0
0.3518712824645267,0
0.06424438781695749,0
0.053055889331006564,0
0.928685060593145,0
0.2009970645831303,0
0.09653217839939233,0
0.4201314350116336,0
0.451743533426539,0
0.3031588763599757,0
0.671850167793186,0
0.3261728274441478,0
0.2433922335181514,0
0.13044026274906076,0
0.067181679927898,0
0.08378562983269092,0
0.6860947126664633,0
0.15220477312836775,0
0.16803375752525196,0
0.15173455103030645,0
0.646426574434955,0
0.6665152223794013,0
0.06729875643611577,0
0.0475457748377377,0
0.5375640674636828,0
0.1252286325209959,0
0.5609566735301418,0
0.4354065558500248,0
0.7942325428544091,0
0.03234448204238284,0
0.06195120385040326,0
0.06871456880879899,0
0.07706963112221753,0
0.8358231278908149,0
0.7159306848359389,0
0.062123240802469386,0
0.04736854282799729,0
0.5648498762520368,0
0.13094358413930654,0
0.8651691463158846,0
0.7904766905571837,0
0.13121314874465964,0
0.053351727465900514,0
0.6712785943530818,0
0.27827236564544455,0
0.33300387130517906,0
0.04960564552042438,0
0.04537633782661201,0
0.030572792366812304,0
0.02702028047051808,0
0.3482437508447518,0
0.40017196704738056,0
0.8346754758612901,0
0.7498551785162296,0
0.7349365664034903,0
0.35135267734381503,0
0.3447574440459433,0
0.12155295203119407,0
0.4769646842764495,0
0.23136952187198162,0
0.02763943050458971,0
0.03755632490654488,0
0.03969748461760881,0
0.05226385142778767,0
0.2692066855618453,0
0.12029698738529485,0
0.012872617568387904,0
0.02195774154921429,0
0.1071312983142352,0
0.038840119674359776,0
0.0490498431413753,0
0.026964940670501997,0
0.10476391202015789,0
0.043618004319066324,0
0.6919214779430979,0
0.23078569953664163,0
0.05812626845712788,0
0.02770060557661619,0
0.4666961160477762,0
0.0359252297020947,0
0.9100180096963839,0
0.8284623693655153,0
0.03127129520664415,0
0.280495348640899,0
0.08796708165663099,0
0.19575228053384675,0
0.4847215554442604,0
0.03530180502136883,0
0.46391920424206906,0
0.09488372122423429,0
0.056596121087506855,0
0.2018341747805099,0
0.0463512732727972,0
0.3622186142030117,0
0.02525038290529161,0
0.03122544642219489,0
0.06047354126413225,0
0.11889037831525841,0
0.024623281112160837,0
0.29794809940616246,0
0.8200980731025757,0
0.3059100806665438,0
0.8606837362996279,0
0.5308462938688693,0
0.28205790159695115,0
0.039502279535738656,0
0.014363630530027946,0
0.3154759969102552,0
0.0627014314697396,0
0.043530438921674096,0
0.7468115675261298,0
0.1354278358425536,0
0.8480241169922332,0
0.33359298989414926,0
0.15333454100752522,0
0.07806435835650605,0
0.04828489961754311,0
0.24957448688188424,0
0.17230034244156722,0
0.039228890748397534,0
0.41063028794715395,0
0.8028353383171031,0
0.12695800329170762,0
0.8665897938983153,0
0.34328414308735944,0
0.4410989705582647,0
0.37337551078318126,0
0.7233649658966169,0
0.48021142567262476,0
0.579449668698819,0
0.050783235426179935,0
0.10496585687584027,0
0.045555680321874674,0
0.43752743232489544,0
0.1524650449045783,0
0.4592398899196622,0
0.4783165996044222,0
0.6006959788493316,0
0.39276399242576965,0
0.7307370712598862,0
0.5387677935516401,0
0.19924556020004555,0
0.06896500207233366,0
0.12389578261522226,0
0.795447302090244,0
0.5179614203139534,0
0.7442489755226026,0
0.018942672526297593,0
0.31956906265084944,0
0.029860798093534445,0
0.04908080785953745,0
0.07814812488033869,0
0.7304952156908322,0
0.6383755100107771,0
0.7523529341263817,0
0.03521498605684135,0
0.2562395164610258,0
0.04463438752106069,0
0.5458576435657021,0
0.05985101723868636,0
0.567871041965833,0
0.028921631822436757,0
0.5526518043884197,0
0.2827823753894372,0
0.7408391731491084,0
0.4379714990045687,0
0.0781537632048822,0
0.10986298584188481,0
0.405006383561696,0
0.6806895332665498,0
0.020321542797411083,0
0.40628096406244946,0
0.9230375942957824,0
0.025456861256280713,0
0.380233309724647,0
0.5916010902111076,0
0.03347059951588816,0
0.8222198812446035,0
0.8672859904698039,0
0.042242402610514776,0
0.8552295376279543,0
0.4028877016714529,0
0.5493396283602007,0
0.1324112491426757,0
0.0307683411199479,0
0.38408544025025404,0
0.03001037917687624,0
0.5106182081937861,0
0.04840577402676762,0
0.14999818839595883,0
0.2974924984032606,0
0.12317928369772081,0
0.3957118325424133,0
0.7332171699138168,0
0.5090648110427383,0
0.2587464325544976,0
0.40969097248659897,0
0.023049267084478603,0
0.09869017134895254,0
0.2543546656279957,0
0.08995703596701059,0
0.07328537592161735,0
0.7608006175133525,0
0.014924728471670024,0
0.054823922579208186,0
0.032502193408651486,0
0.17193915304304408,0
0.544972782429814,0
0.7957063520722726,0
0.13393137641635774,0
0.5057164139115715,0
0.01586725628793302,0
0.06823283799960475,0
0.4499573683533617,0
0.5704181634406675,0
0.1986553789569402,0
0.6801932914200144,0
0.04290751162721371,0
0.08290147103736911,0
0.06778385434226437,0
0.2720812148990005,0
0.03607196794496678,0
0.272515840053479,0
0.7481204838501314,0
0.30491458029439655,0
0.08975009044003839,0
0.6228867845319275,0
0.6439600537540763,0
0.6837355850134935,0
0.37608045673262425,0
0.12102383838654536,0
0.6091502306191969,0
0.04247477079655581,0
0.020516407494168814,0
0.058341132580357544,0
0.5336066339382227,0
0.6688862530979153,0
0.055288370931172996,0
0.32267602800331635,0
0.09364764420992996,0
0.8482328568526425,0
0.329425332061989,0
0.04077776771450413,0
0.33889491475626715,0
0.015418241694467448,0
0.05810130996062165,0
0.53401060803237,0
0.037428007312405996,0
0.22885389836836512,0
0.07148974466029631,0
0.5804544764591674,0
0.4065237124413327,0
0.1655902659380899,0
0.03620611293981055,0
0.3824811219063317,0
0.03055298423586566,0
0.422159688288671,0
0.10567123552756989,0
0.6496617820098304,0
0.2089472970877357,0
0.04449624694815403,0
0.5149344839542961,0
0.1864061112812077,0
0.1467886855311406,0
0.0526567767425559,0
0.047224897102028644,0
0.26926306991295135,0
0.755110310723591,0
0.34082144954353805,0
0.043002901797941896,0
0.8472424937263978,0
0.8504774104118585,0
0.7148016983762824,0
0.3026324262742275,0
0.29465255296300924,0
0.09849760741578771,0
0.7963525091669835,0
0.7735588412345298,0
0.201553528613962,0
0.03115981609298475,0
0.8625731815386022,0
0.09288661148931539,0
0.19957675041907635,0
0.6165016143038492,0
0.043063770103233256,0
0.07427755007633174,0
0.10330811760090755,0
0.06068961846315733,0
0.5942022518400084,0
0.28472266766379933,0
0.5749772106155087,0
0.1304460512231894,0
0.05226879898179351,0
0.7878106923318429,0
0.8133888140376296,0
0.056131633682215853,0
0.1699897394314808,0
0.1980770534527857,0
0.6232800644237102,0
0.8707836496109352,0
0.06856857561778634,0
0.13048085900634912,0
0.020580994106036875,0
0.6144569035080524,0
0.04762519964473712,0
0.05738626602712666,0
0.11249938265947373,0
0.025622457288333015,0
0.8979716737087894,0
0.7231981764775225,0
0.8864628127413035,0
0.29394082002057825,0
0.8853935260290245,0
0.05893687019345022,0
0.07761952850820254,0
0.1433556246220707,0
0.020050017723134375,0
0.5696989802301382,0
0.1637260996502634,0
0.1442065771386948,0
0.5079160400955504,0
0.7578961717816278,0
0.03823334968092126,0
0.8433767289028119,0
0.4141780508511177,0
0.2837865437033588,0
0.5903181142341369,0
0.09851596209699938,0
0.03748036370645647,0
0.08787812990333818,0
0.04090769849004008,0
0.020054322299209254,0
0.02871813880558315,0
0.06747282724559811,0
0.6336767145778711,0
0.8066655225413147,0
0.24595966437197694,0
0.30423321465469266,0
0.8943898085587241,0
0.17975576157413253,0
0.3337457695938568,0
0.040130678398247334,0
0.08676554493496005,0
0.3380639489467248,0
0.24703355735603033,0
0.11251056771725612,0
0.6334111148496536,0
0.07702664149057674,0
0.048727305170802274,0
0.09331569430143069,0
0.8337488088160302,0
0.7123459982691482,0
0.019340374564347028,0
0.022370413566123053,0
0.04402091737997621,0
0.9130898734444426,0
0.03977048112074692,0
0.3858354435400241,0
0.09578966635724169,0
0.028670959644087154,0
0.8313316567971947,0
0.045704967521427844,0
0.014850960605254048,0
0.08495234913304739,0
0.21768539707018975,0
0.03332937930298226,0
0.38725382143402565,0
0.4581637672696668,0
0.07620901605084507,0
0.21617560701568883,0
0.22351246422418197,0
0.24174878169192587,0
0.6642726316914482,0
0.3000577856626001,0
0.10594267838276984,0
0.02946122783968822,0
0.45973246192718414,0
0.214909125400884,0
0.055736018743304167,0
0.5430618783126477,0
0.09165595347702139,0
0.10291324354089962,0
0.03325641909125197,0
0.21498354370297057,0
0.2686187214462682,0
0.08088385620188744,0
0.4905798858515457,0
0.08501350519399063,0
